id,usuario_id,descripcion,valor,categoria,fecha
46136,521,estacionamiento,56.87,Transporte,2025-05-20
46137,1661,pqsaje de micro,59.84,Educacion,2025-05-02
46138,833,kinesiologia,115.91,Salud,2025-10-23
46139,624,factura luz edesur,124.51,Servicios,2025-02-22
46140,1522,compra hipermercado,23.08,Alimentacion,2025-06-12
46141,1352,tarjeta patente auto,87.38,Servicios,2025-02-16
46142,1354,boleto de tren,69.59,Transporte,2025-07-20
46143,1590,tarjeta epe,59.69,Servicios,2025-05-26
46144,427,pescaderia,76.89,Alimentacion,2025-10-22
46145,1009,cerrqjero,559.76,Vivienda,2025-06-23
46146,443,pago metrogas,64.53,Servicios,2025-07-28
46147,601,compra hipermercado,31.31,Alimentacion,2025-09-13
46148,1119,salida cine,49.21,Ocio,2025-03-04
46149,762,rotiseria express,21.29,Alimentacion,2025-04-16
46150,955,pago expensas extraordinarias,496.23,Vivienda,2025-09-16
46151,1475,servicio de internet,70.64,Servicios,2025-05-09
46152,1341,acciones ypf,200.91,Inversion,2025-06-26
46153,487,compras fiambreria,37.38,Alimentacion,2025-02-09
46154,1702,compra pizzeria,92.59,Alimentacion,2025-08-29
46155,739,compra btc,278.66,Inversion,2025-03-14
46156,648,movistar fibra,83.22,Servicios,2025-02-10
46157,896,suscripcion de cable,89.67,Servicios,2025-06-11
46158,1601,compra servicio de gas,98.73,Servicios,2025-09-09
46159,5,abono telefonia,82.76,Servicios,2025-04-27
46160,632,decoracion,573.19,Vivienda,2025-12-10
46161,1395,compra hipermercado,18.81,Alimentacion,2025-10-10
46162,1755,fac viaje en taxi,116.28,Transporte,2025-09-11
46163,877,compra vacunas,136.48,Salud,2025-10-31
46164,986,pantalon de vestir,239.66,Vestimenta,2025-01-23
46165,1579,zapatos,293.07,Vestimenta,2025-05-19
46166,1212,honorarios inmobiliaria,366.99,Vivienda,2025-05-31
46167,26,eqsy,1101.83,Vivienda,2025-10-28
46168,162,clases de guitarra,281.56,Educacion,2025-05-10
46169,745,bootcamp,141.42,Educacion,2025-04-17
46170,1154,compra de lacteos,35.09,Alimentacion,2025-09-12
46171,533,dolar bolsa mep,361.99,Inversion,2025-01-01
46172,883,reparacion calefon,332.25,Vivienda,2025-08-29
46173,410,pinta de cerveza,35.38,Ocio,2025-06-29
46174,1664,pago estufa,346.79,Electrodomesticos,2025-08-21
46175,1612,dolar bolsa mep,301.73,Inversion,2025-12-28
46176,1097,cerrqjero,439.81,Vivienda,2025-04-11
46177,1257,compra bull market,143.69,Inversion,2025-02-11
46178,855,compras fiambreria,35.47,Alimentacion,2025-04-08
46179,1130,arreglo de persiana,427.82,Vivienda,2025-11-09
46180,901,reparacion de gas,376.13,Vivienda,2025-01-04
46181,9,tarjeta minipimer,328.39,Electrodomesticos,2025-11-21
46182,1655,fac heladeria,32.06,Ocio,2025-11-05
46183,50,entradas futbol,25.26,Ocio,2025-11-18
46184,1546,comprq tasa municipal,108.4,Servicios,2025-08-19
46185,1649,panaderia artesanal,68.97,Alimentacion,2025-01-20
46186,442,alquiler cancha futbol,143.09,Ocio,2025-10-24
46187,1614,cablevision,156.92,Servicios,2025-01-25
46188,36,rotiseria express,95.66,Alimentacion,2025-11-06
46189,1226,bar,77.8,Ocio,2025-10-03
46190,118,reparacion de gas,508.19,Vivienda,2025-07-23
46191,702,distribuidora bebidas,52.19,Alimentacion,2025-08-02
46192,754,servicio plomeria,585.14,Alimentacion,2025-05-04
46193,1193,fac plazo fijo uva,190.68,Inversion,2025-10-06
46194,1536,acciones ypf,186.67,Inversion,2025-05-20
46195,230,directv,102.51,Servicios,2025-03-06
46196,560,pantalon de vestir,161.72,Vestimenta,2025-09-13
46197,1174,servicio de cerrajeria,530.15,Vivienda,2025-04-08
46198,208,taller de robotica,247.19,Educacion,2025-01-23
46199,1085,verduleria express,101.31,Alimentacion,2025-01-10
46200,1141,compra de muebles,353.67,Vivienda,2025-06-25
46201,239,radiografia,165.74,Salud,2025-11-15
46202,867,zapatillas nike,133.77,Vestimenta,2025-10-05
46203,48,carniceria de barrio,85.68,Alimentacion,2025-11-04
46204,1472,compra eth,306.52,Inversion,2025-05-03
46205,757,iol,404.76,Inversion,2025-03-24
46206,1492,compra usdt,228.98,Inversion,2025-10-22
46207,1317,suscripcion disney,63.32,Ocio,2025-05-02
46208,1449,supermercqdo lider,70.5,Alimentacion,2025-08-13
46209,517,medicamentos recetados,125.52,Salud,2025-06-28
46210,1636,servicio de alarma,144.68,Servicios,2025-07-01
46211,205,capacitacion online,210.98,Educacion,2025-02-16
46212,1204,tarjeta peaje caba,112.83,Transporte,2025-07-07
46213,1553,dolar ahorro,354.81,Inversion,2025-12-31
46214,90,accesorios de moda,216.71,Vestimenta,2025-06-25
46215,500,inversion en cedeqr,488.53,Inversion,2025-11-09
46216,1132,directv,86.66,Servicios,2025-09-13
46217,1214,panaderia artesanal,79.34,Alimentacion,2025-10-23
46218,1204,escqpe room,59.94,Vestimenta,2025-12-10
46219,1785,iplan,143.89,Servicios,2025-04-17
46220,1787,inversion en bonos,246.99,Inversion,2025-05-12
46221,1044,cotillon,53.09,Alimentacion,2025-12-14
46222,1383,expensas extraordinarias,487.34,Vivienda,2025-02-24
46223,1633,movistar fibra,143.0,Servicios,2025-06-03
46224,1758,pago merienda cafe,82.19,Vivienda,2025-10-14
46225,1680,compra ropa para entrenar,136.41,Vestimenta,2025-08-08
46226,7,compras fiambreria,53.76,Alimentacion,2025-12-08
46227,322,ropa deportiva,325.97,Salud,2025-06-26
46228,268,puma energy,174.96,Educacion,2025-02-20
46229,1451,trabajo de carpinteria,506.75,Vivienda,2025-04-11
46230,296,supermercado carrefour,35.16,Alimentacion,2025-09-01
46231,1537,combustible ypf,31.58,Transporte,2025-09-27
46232,570,pasaje micro,191.13,Educacion,2025-08-14
46233,1411,heladera inverter,279.68,Electrodomesticos,2025-03-26
46234,264,entradas futbol,31.35,Ocio,2025-04-30
46235,90,pago alquiler de bicicleta,53.48,Alimentacion,2025-11-20
46236,1512,flete por mudanza,800.88,Vivienda,2025-12-20
46237,1611,juegos playstation,156.81,Ocio,2025-05-30
46238,853,compra fondo comun inversion,338.8,Vivienda,2025-06-08
46239,1285,wdet,149.69,Servicios,2025-07-01
46240,488,almacen express,39.48,Alimentacion,2025-01-19
46241,1365,flete mudanza,844.45,Vivienda,2025-03-28
46242,1353,flete mudanza,338.1,Vivienda,2025-09-13
46243,401,distribuidora alimentos,58.19,Alimentacion,2025-07-11
46244,357,sube,41.96,Transporte,2025-01-31
46245,755,remerq algodon,61.85,Vestimenta,2025-09-19
46246,499,bar,137.49,Ocio,2025-08-05
46247,834,pintura para pared,372.08,Vivienda,2025-01-17
46248,435,ipuc,89.38,Servicios,2025-06-11
46249,119,tarjeta abono de celular,95.92,Servicios,2025-07-19
46250,1071,movistar fibra,68.49,Servicios,2025-10-30
46251,1192,juego de mesa,123.58,Ocio,2025-01-08
46252,1023,taller de teatro,200.61,Educacion,2025-02-02
46253,348,compra cablevision,135.74,Transporte,2025-01-13
46254,1528,curso de marketing,87.9,Educacion,2025-08-18
46255,539,trabajo de carpinteria,698.41,Electrodomesticos,2025-06-14
46256,1320,pescaderia,19.73,Alimentacion,2025-01-17
46257,1537,movistar,90.64,Servicios,2025-12-19
46258,1198,carniceria central,86.57,Alimentacion,2025-05-14
46259,1419,ojotas,256.35,Vestimenta,2025-04-11
46260,1703,compra ticket para recital,64.86,Ocio,2025-10-14
46261,530,viaje cabify,194.82,Inversion,2025-03-19
46262,1627,pago pasaje micro,103.25,Transporte,2025-10-02
46263,303,servicio de alarma,85.84,Servicios,2025-10-15
46264,202,taller de robotica,148.3,Educacion,2025-04-04
46265,1557,impuesto municipal,84.43,Servicios,2025-08-04
46266,156,carniceria central,91.93,Educacion,2025-01-15
46267,14,pago malla,260.1,Vestimenta,2025-02-28
46268,1044,osde,75.43,Salud,2025-12-28
46269,756,salida cine,38.4,Ocio,2025-01-03
46270,889,cuota de hipoteca,595.54,Vivienda,2025-01-14
46271,1481,pago electrodomesticos varios,503.3,Electrodomesticos,2025-07-08
46272,1197,aysa,125.52,Servicios,2025-11-28
46273,445,ojotas de playa,101.0,Vestimenta,2025-12-22
46274,122,transferencia lemon,565.15,Inversion,2025-05-06
46275,1521,pago patente auto,95.1,Servicios,2025-02-27
46276,184,fruteria,40.05,Alimentacion,2025-02-07
46277,1604,peaje autopista,64.86,Transporte,2025-06-23
46278,671,cedears,237.17,Inversion,2025-03-04
46279,49,odontologo,194.34,Inversion,2025-01-09
46280,181,tarjeta decoracion,524.3,Vivienda,2025-07-14
46281,1418,autoservicio,57.65,Alimentacion,2025-07-12
46282,1417,impuesto municipal,40.14,Servicios,2025-12-06
46283,1372,viaje cabify,100.31,Transporte,2025-11-25
46284,1500,pago servicio de gas,129.86,Servicios,2025-01-05
46285,141,panaderia de barrio,33.4,Alimentacion,2025-04-14
46286,530,comprq litoral gas,109.86,Servicios,2025-04-26
46287,1676,paseo en barco,58.98,Ocio,2025-10-14
46288,584,compra compra mep,241.86,Inversion,2025-04-10
46289,471,juego de mesa,60.39,Ocio,2025-07-25
46290,1778,parche rueda,60.91,Transporte,2025-05-30
46291,1797,factura de agua,169.2,Servicios,2025-03-19
46292,1287,pintura para pared,353.74,Vivienda,2025-03-14
46293,143,coderhouse,113.42,Educacion,2025-08-25
46294,707,verduleria express,53.96,Alimentacion,2025-03-19
46295,1170,service de auto,62.84,Transporte,2025-03-31
46296,294,aysa,131.76,Servicios,2025-11-10
46297,1562,peqje acceso norte,89.44,Transporte,2025-01-29
46298,1533,fac plazo fijo uva,397.35,Inversion,2025-03-14
46299,422,pago papas fritas,94.75,Alimentacion,2025-07-15
46300,1595,rotiseria express,106.42,Alimentacion,2025-03-08
46301,564,corredor inmobiliario,403.47,Vivienda,2025-05-05
46302,417,factura de agua,134.84,Servicios,2025-12-06
46303,661,lavarropas fravega,353.59,Electrodomesticos,2025-02-02
46304,913,bonos soberanos,453.47,Inversion,2025-12-31
46305,1131,tasa municipal,83.56,Servicios,2025-08-07
46306,1342,parche de cubierta,184.02,Transporte,2025-03-29
46307,59,capacitacion online,158.08,Educacion,2025-09-16
46308,1016,pqgo ahorro mensual,467.99,Inversion,2025-04-17
46309,258,ropa invierno,213.31,Vestimenta,2025-01-31
46310,793,merienda cafe,68.5,Salud,2025-04-01
46311,1449,edenor,56.6,Servicios,2025-05-06
46312,531,qbl,170.21,Servicios,2025-02-01
46313,166,cerveceria,44.01,Ocio,2025-03-02
46314,1049,minipimer,576.17,Electrodomesticos,2025-12-23
46315,4,movistar,122.74,Servicios,2025-08-19
46316,3,fqctura de luz,38.53,Servicios,2025-04-18
46317,418,expensas ordinarias,529.51,Vivienda,2025-12-06
46318,362,carga tarjeta sube,118.08,Transporte,2025-06-15
46319,906,polleria del centro,98.14,Alimentacion,2025-10-12
46320,369,almacen de campo,85.45,Alimentacion,2025-10-22
46321,539,twlecentro,90.99,Servicios,2025-09-19
46322,880,patente auto,85.77,Servicios,2025-10-28
46323,346,bybit,274.23,Inversion,2025-12-17
46324,731,ticket para recital,50.71,Ocio,2025-11-19
46325,897,peaje autopista,124.14,Transporte,2025-10-07
46326,1068,fac lentes,99.39,Salud,2025-02-01
46327,724,compra de verdura,90.07,Alimentacion,2025-12-20
46328,564,litoral gas,98.48,Servicios,2025-04-30
46329,1177,adidas,337.79,Vestimenta,2025-10-12
46330,202,fumigacion,553.54,Vivienda,2025-09-18
46331,321,ahorro mensual,220.7,Inversion,2025-02-02
46332,464,metrogas,92.46,Servicios,2025-12-06
46333,1035,plancha,287.06,Electrodomesticos,2025-12-19
46334,1604,dietetica,86.22,Alimentacion,2025-11-04
46335,1251,movistar fibra,74.63,Servicios,2025-02-12
46336,633,rentas,89.98,Servicios,2025-11-05
46337,333,pinturq habitacion,297.97,Vivienda,2025-09-11
46338,1493,gastos super,83.16,Alimentacion,2025-03-08
46339,15,super chino,79.39,Alimentacion,2025-02-07
46340,1081,suscripcion spotify,115.68,Ocio,2025-07-29
46341,1354,materiales construccion,738.41,Vivienda,2025-03-03
46342,1088,consulta medica,97.3,Salud,2025-12-12
46343,230,estudios vista,107.46,Educacion,2025-11-01
46344,11,horno electrico,370.81,Electrodomesticos,2025-08-18
46345,1657,cripto usdt,294.71,Inversion,2025-05-20
46346,1248,servicio de cloqcas,73.51,Servicios,2025-01-02
46347,1761,cuota jardin privado,170.68,Educacion,2025-03-09
46348,1661,suscripcion udemy,246.15,Educacion,2025-10-24
46349,1684,compra balanz,176.55,Inversion,2025-11-05
46350,1764,servicio de internet,160.79,Servicios,2025-07-24
46351,542,compra distribuidora alimentos,76.83,Alimentacion,2025-02-23
46352,1530,pescaderia,64.64,Alimentacion,2025-07-30
46353,522,bonos del estado,288.57,Inversion,2025-05-16
46354,1078,suscripcion hbo,42.15,Ocio,2025-03-30
46355,1722,luz,83.96,Servicios,2025-09-11
46356,1743,pescaderia central,72.14,Alimentacion,2025-06-05
46357,767,abono de celular,98.45,Inversion,2025-10-06
46358,1181,panaderia de barrio,97.78,Alimentacion,2025-07-29
46359,641,fiesta privada,78.29,Inversion,2025-09-05
46360,570,expensas de departamento,82.57,Servicios,2025-04-18
46361,405,pago expensas,554.23,Vivienda,2025-07-15
46362,1423,suscripcion de cable,104.4,Servicios,2025-04-15
46363,707,libreria de barrio,95.96,Educacion,2025-10-14
46364,929,entradas para teatro,32.25,Servicios,2025-12-21
46365,1427,pasaje avion,51.24,Transporte,2025-03-29
46366,1612,pago verduleria el sol,32.69,Alimentacion,2025-05-07
46367,1113,kiosco,64.27,Alimentacion,2025-12-24
46368,593,service oficial,30.37,Transporte,2025-06-12
46369,186,servicio plomeria,739.99,Vivienda,2025-05-03
46370,895,tarjeta suscripcion disney,75.38,Ocio,2025-10-03
46371,79,puma energy,90.75,Transporte,2025-03-05
46372,145,estacionamiento medido,47.57,Transporte,2025-09-10
46373,1665,suscripcion de cqble,166.85,Electrodomesticos,2025-10-25
46374,14,jumbo,46.82,Alimentacion,2025-01-20
46375,1655,mecano,89.39,Transporte,2025-03-18
46376,2,fac binance,247.02,Inversion,2025-04-18
46377,516,impuesto inmobiliario,125.66,Inversion,2025-12-01
46378,756,ventilador,507.26,Electrodomesticos,2025-03-24
46379,66,pago compras minimercado,38.07,Transporte,2025-12-17
46380,246,cuota de gimnasio,130.26,Ocio,2025-08-20
46381,1626,compra heladera,437.16,Electrodomesticos,2025-01-30
46382,1454,compra inversion en bonos,206.64,Inversion,2025-08-08
46383,1714,service de auto,141.66,Transporte,2025-11-30
46384,572,pago estacionamiento,85.86,Transporte,2025-05-19
46385,1256,deposito de qlquiler,525.15,Vivienda,2025-08-04
46386,436,servicio de alarma,163.28,Servicios,2025-06-08
46387,353,pago suscripcion hbo,95.17,Ocio,2025-02-16
46388,1712,ventilador,307.71,Electrodomesticos,2025-09-23
46389,679,ecogas,90.03,Servicios,2025-06-15
46390,383,remis,204.54,Transporte,2025-09-09
46391,1734,pago minimercado,46.72,Alimentacion,2025-10-11
46392,1084,obligaciones negociables,173.54,Inversion,2025-01-18
46393,470,patente auto,122.89,Vivienda,2025-04-07
46394,1435,supermercqdo lider,57.93,Alimentacion,2025-12-09
46395,1107,compra fuegos artificialessalida a cenar,97.96,Ocio,2025-08-10
46396,74,ropa de trabajo,190.55,Vestimenta,2025-01-14
46397,1335,pago expensas de departamento,175.29,Servicios,2025-11-02
46398,1478,bullmarket,244.78,Inversion,2025-08-30
46399,26,plqno de plantilla,110.87,Salud,2025-01-03
46400,1450,ahorro mensual,182.38,Inversion,2025-03-31
46401,1401,deposito reba,323.69,Inversion,2025-11-27
46402,1267,cafeteria,45.49,Ocio,2025-12-16
46403,835,minipimer,346.62,Electrodomesticos,2025-01-03
46404,628,factura de agua,78.8,Servicios,2025-09-16
46405,1347,pago cablevision,74.09,Servicios,2025-01-05
46406,1204,pago cuota jardin de infantes,159.92,Educacion,2025-12-31
46407,774,farmacity,84.52,Salud,2025-09-03
46408,1009,tqrjeta papas fritas,17.33,Alimentacion,2025-08-08
46409,1650,expensas ordinarias,663.33,Alimentacion,2025-12-23
46410,266,telecentro,145.91,Servicios,2025-07-08
46411,550,qlquiler de bicicleta,85.74,Ocio,2025-05-17
46412,1404,pintura habitacion,523.09,Vivienda,2025-08-11
46413,77,pasaje de micro,55.55,Transporte,2025-03-22
46414,1638,edet,151.75,Servicios,2025-06-14
46415,1548,tarjeta expensas,679.41,Electrodomesticos,2025-11-02
46416,1073,boleto,130.63,Transporte,2025-02-20
46417,1014,supermercqdo coto,20.51,Alimentacion,2025-11-21
46418,1278,tarjeta flow,47.69,Servicios,2025-05-14
46419,1404,pago metrogas,91.07,Servicios,2025-10-15
46420,1273,pescaderia,114.69,Alimentacion,2025-01-27
46421,1096,deposito garantia,469.08,Vivienda,2025-03-30
46422,447,parlante portatil,374.04,Electrodomesticos,2025-02-21
46423,506,pasaje de micro,83.07,Transporte,2025-12-26
46424,1733,tasa municipal,46.45,Servicios,2025-02-10
46425,1277,parche rueda,86.81,Transporte,2025-03-24
46426,996,pago viaje uber,18.74,Transporte,2025-04-20
46427,870,alquiler auto,63.67,Ocio,2025-09-07
46428,299,entradas para teatro,53.13,Ocio,2025-06-27
46429,734,reparacion electrica,592.0,Vivienda,2025-09-28
46430,1084,compra eth,375.99,Inversion,2025-12-28
46431,1381,urgencia medica,74.87,Vestimenta,2025-02-13
46432,157,cerveceria,41.24,Ocio,2025-10-20
46433,342,didi,119.63,Servicios,2025-08-08
46434,974,taxi,66.24,Transporte,2025-05-13
46435,894,libreria universitaria,190.2,Educacion,2025-08-28
46436,1226,reparacion calefon,614.94,Vivienda,2025-06-13
46437,1059,curso domestika,169.61,Educacion,2025-03-02
46438,1791,cena restaurante,34.72,Ocio,2025-01-23
46439,1559,compra deposito garantia,488.33,Vivienda,2025-12-13
46440,1480,supermercado lider,87.27,Alimentacion,2025-09-08
46441,917,accesorios moda,256.74,Educacion,2025-07-03
46442,1189,edenor,61.85,Servicios,2025-11-16
46443,1052,reparacion de gas,504.65,Vivienda,2025-03-03
46444,1396,escape room,81.86,Ocio,2025-03-03
46445,314,minimercado,86.15,Alimentacion,2025-12-26
46446,1589,factura gas,115.12,Servicios,2025-05-23
46447,1308,papas fritas,73.55,Alimentacion,2025-04-20
46448,1322,factura luz edesur,81.36,Servicios,2025-11-18
46449,475,pasaje micro,109.0,Transporte,2025-02-24
46450,597,pago servicio de internet,52.03,Servicios,2025-05-23
46451,1373,fac claro,160.8,Servicios,2025-08-09
46452,636,pago reparacion electrica,707.15,Vivienda,2025-03-13
46453,445,articulos de limpieza,679.17,Vivienda,2025-05-25
46454,1231,carga sube,10.73,Transporte,2025-11-15
46455,417,iplan,115.21,Servicios,2025-02-15
46456,439,tarjeta deposito garantia,835.46,Electrodomesticos,2025-06-18
46457,165,compra taxi,46.87,Transporte,2025-09-07
46458,1583,cuota hipoteca,393.26,Alimentacion,2025-03-30
46459,420,fibertel,144.2,Servicios,2025-03-05
46460,1395,gas,116.84,Servicios,2025-02-23
46461,1692,telecentro,127.72,Servicios,2025-05-20
46462,1290,pago cuota colegio privado,144.2,Educacion,2025-02-13
46463,1303,metrogas,68.48,Servicios,2025-07-08
46464,988,ticket para recital,31.36,Ocio,2025-11-04
46465,482,pago de alquiler,761.98,Vivienda,2025-05-30
46466,517,fibertel,66.55,Servicios,2025-06-01
46467,82,compra coca cola,38.22,Alimentacion,2025-02-23
46468,119,libreria escolar,148.27,Educacion,2025-12-17
46469,1798,compra usdt,213.15,Inversion,2025-01-12
46470,1661,movistar,137.32,Servicios,2025-11-13
46471,1327,entradas futbol,26.85,Ocio,2025-02-15
46472,1239,distribuidora bebidas,34.21,Alimentacion,2025-07-22
46473,28,estacionamiento,149.27,Transporte,2025-06-25
46474,781,fac pizzeria,36.5,Alimentacion,2025-07-01
46475,498,plomero,249.63,Vivienda,2025-05-21
46476,537,servicio de plomeriq,902.21,Vivienda,2025-06-25
46477,519,suscripcion hbo,71.95,Ocio,2025-11-11
46478,194,pescaderia central,65.54,Alimentacion,2025-03-26
46479,592,movistqr,178.15,Servicios,2025-09-02
46480,442,fondo comun invwrsion,391.39,Inversion,2025-05-08
46481,1060,fumigacion,658.37,Vivienda,2025-11-09
46482,258,easy,529.9,Vivienda,2025-01-08
46483,113,sesion kinesiologia,184.72,Salud,2025-12-14
46484,1318,tarjeta vacunas,92.5,Vestimenta,2025-03-17
46485,1738,cuota maternal,132.18,Educacion,2025-04-13
46486,14,pago servicio de plomeria,385.09,Vivienda,2025-08-03
46487,1691,cuota jardin de infantes,155.89,Educacion,2025-02-11
46488,911,cerrajero,493.94,Vivienda,2025-07-02
46489,1621,tarjeta transferencia lemon,220.73,Inversion,2025-06-29
46490,140,inversion en bonos,240.44,Transporte,2025-02-06
46491,1395,curso domestika,109.28,Educacion,2025-02-25
46492,1451,expensas,825.93,Vivienda,2025-01-03
46493,1121,seguro hogar,173.32,Servicios,2025-10-01
46494,697,lemon cash,226.88,Inversion,2025-07-17
46495,1512,patente auto,90.48,Servicios,2025-06-20
46496,1366,cerrajero,394.52,Vivienda,2025-10-02
46497,870,notebook,413.05,Electrodomesticos,2025-10-18
46498,1516,cuenta comitente,194.68,Inversion,2025-01-08
46499,1524,peaje de autopista,54.34,Transporte,2025-05-09
46500,1456,pava de acero,407.84,Electrodomesticos,2025-04-12
46501,189,optica,130.48,Salud,2025-12-13
46502,82,pago pintura para pared,612.36,Vivienda,2025-02-27
46503,1204,pintura casa,474.9,Vivienda,2025-03-06
46504,958,cuenta comitente,249.27,Inversion,2025-08-15
46505,898,gasista,702.6,Vivienda,2025-08-14
46506,967,binance,222.61,Inversion,2025-03-26
46507,1439,fac almacen express,46.9,Alimentacion,2025-04-25
46508,1129,alquiler de bicicleta,52.27,Ocio,2025-02-26
46509,381,pinturq para pared,502.12,Vivienda,2025-02-20
46510,722,alquiler cancha,35.31,Ocio,2025-07-19
46511,329,servicio de plomeria,541.54,Vivienda,2025-08-15
46512,1273,metrogas,113.21,Servicios,2025-04-01
46513,72,iol,261.88,Electrodomesticos,2025-02-09
46514,1697,tostadora,269.45,Electrodomesticos,2025-06-22
46515,133,juegos playstation,55.49,Ocio,2025-09-21
46516,1264,pago mantenimiento auto,133.25,Transporte,2025-09-27
46517,1102,ecogas,153.11,Transporte,2025-10-17
46518,570,pago compra btc,267.85,Inversion,2025-11-09
46519,461,ipuc,95.66,Ocio,2025-07-15
46520,125,distribuidora bebidas,88.86,Alimentacion,2025-10-10
46521,1035,servicio agua,38.99,Salud,2025-05-12
46522,1492,repqracion de gas,761.05,Vivienda,2025-08-16
46523,1431,bonos soberqnos,317.18,Inversion,2025-01-07
46524,941,tostadora,345.87,Electrodomesticos,2025-06-11
46525,27,ropa deportiva,47.86,Vestimenta,2025-03-09
46526,207,suscripcion udemy,122.1,Educacion,2025-01-07
46527,1246,fotocopias facultad,110.96,Educacion,2025-07-26
46528,312,compra sube,59.42,Transporte,2025-09-14
46529,382,heladeria,103.51,Ocio,2025-05-06
46530,1786,compra suscripcion spotify,52.12,Ocio,2025-03-28
46531,1339,factura de agua,92.73,Servicios,2025-07-09
46532,1232,colectivo,70.3,Transporte,2025-11-07
46533,1645,pago bonos del estado,263.36,Inversion,2025-05-04
46534,296,reparacion de gas,444.96,Educacion,2025-05-17
46535,402,suscripcion netflix,79.16,Ocio,2025-06-28
46536,1459,cuenta comitente,284.92,Inversion,2025-12-03
46537,1597,bonos del estqdo,175.61,Inversion,2025-09-25
46538,122,fac secador de pelo,558.68,Electrodomesticos,2025-11-01
46539,751,supermercado coto,73.75,Alimentacion,2025-08-20
46540,106,pasaje avion,59.85,Transporte,2025-02-18
46541,791,taller ceramica,103.85,Educacion,2025-12-10
46542,1060,plazo fijo crypto,366.85,Inversion,2025-10-03
46543,1574,service de auto,113.2,Transporte,2025-08-28
46544,72,servicio de internet,30.18,Servicios,2025-10-09
46545,568,telecentro,104.91,Servicios,2025-03-17
46546,1191,fumigacion,430.18,Vivienda,2025-03-16
46547,1245,fiestq privada,96.66,Ocio,2025-02-08
46548,76,compra patente auto,107.74,Alimentacion,2025-04-21
46549,722,suscripcion netflix,25.66,Ocio,2025-04-18
46550,1010,inversiu,219.84,Inversion,2025-10-22
46551,1235,lavadero de autos,76.48,Transporte,2025-05-03
46552,228,impuesto de sellos,103.81,Electrodomesticos,2025-09-11
46553,1761,movistqr fibra,68.4,Servicios,2025-02-01
46554,453,boleto de tren,55.93,Vestimenta,2025-03-30
46555,766,abl,55.42,Servicios,2025-12-30
46556,487,peaje autopista,66.2,Transporte,2025-07-30
46557,668,fac juegos playstation,30.39,Ocio,2025-04-13
46558,1498,pago taller de teatro,183.58,Educacion,2025-10-23
46559,1685,pizzeria,55.13,Alimentacion,2025-08-08
46560,830,bqrbijo,280.69,Vestimenta,2025-12-19
46561,791,abono internet,100.49,Servicios,2025-12-08
46562,971,tarjeta pago alquiler,744.6,Vivienda,2025-09-29
46563,490,epe,84.19,Servicios,2025-04-17
46564,376,personal,107.89,Servicios,2025-12-21
46565,231,analisis de laboratorio,95.05,Salud,2025-06-03
46566,702,medicamentos recetados,102.1,Salud,2025-10-13
46567,1249,suscripcion spotify,79.48,Ocio,2025-02-18
46568,475,comprq panaderia,68.06,Alimentacion,2025-02-08
46569,1601,metrogas,44.62,Servicios,2025-04-30
46570,1644,aysa,92.22,Servicios,2025-12-08
46571,1104,suscripcion disney,81.43,Ocio,2025-03-30
46572,1669,cuota de gimnasio,60.93,Ocio,2025-07-14
46573,1710,mantenimiento auto,205.58,Transporte,2025-10-24
46574,1600,consultq dermatologo,192.4,Salud,2025-01-16
46575,1234,ecografia abdominal,172.44,Salud,2025-07-29
46576,1321,reparacion calefon,674.01,Vivienda,2025-09-14
46577,1634,comprq de lacteos,77.57,Alimentacion,2025-10-10
46578,1196,dolqr bolsa mep,309.15,Inversion,2025-06-11
46579,1113,tasa municipal,123.0,Servicios,2025-02-13
46580,226,seguro contra incendio,85.49,Inversion,2025-08-30
46581,143,ipuc,138.8,Servicios,2025-08-27
46582,708,tarjeta molinillo de cafe,380.12,Electrodomesticos,2025-04-18
46583,1715,servicio de gas,97.24,Servicios,2025-06-18
46584,54,lavarropas fravega,630.45,Vivienda,2025-04-04
46585,196,pollera,176.09,Vestimenta,2025-12-13
46586,1753,plqzo fijo crypto,292.25,Inversion,2025-06-01
46587,1513,cocos capital,416.54,Inversion,2025-01-05
46588,845,pago limpieza,470.53,Vivienda,2025-01-16
46589,298,movistar,105.72,Servicios,2025-10-08
46590,1454,factura de luz,143.72,Servicios,2025-03-28
46591,537,tarjeta feria franciscana,92.64,Alimentacion,2025-04-30
46592,579,fumigacion,426.6,Vivienda,2025-12-25
46593,1699,personal,95.83,Servicios,2025-10-30
46594,500,pago alquiler,1060.36,Vivienda,2025-11-28
46595,624,dolar ahorro,336.59,Electrodomesticos,2025-03-31
46596,841,fac cocos capital,214.3,Inversion,2025-06-01
46597,206,compra btc crypto,193.65,Inversion,2025-03-21
46598,880,compra cuota hipoteca,713.44,Vivienda,2025-02-02
46599,1161,almacen san martin,34.03,Alimentacion,2025-05-02
46600,408,cuotq jardin privado,135.53,Educacion,2025-12-27
46601,279,criptomonedqs,315.68,Inversion,2025-12-29
46602,1469,iplan,135.88,Servicios,2025-08-25
46603,677,suscripcion de cable,121.99,Servicios,2025-08-31
46604,941,vtv,93.23,Transporte,2025-11-20
46605,271,farmacia de turno,222.14,Salud,2025-11-27
46606,441,abl,127.04,Servicios,2025-01-10
46607,1252,compra fruteria,47.77,Alimentacion,2025-05-22
46608,127,lemon cash,338.49,Inversion,2025-02-16
46609,1294,telefonia movil,133.14,Electrodomesticos,2025-06-23
