id,usuario_id,descripcion,valor,categoria,fecha
68360,1606,facu,285.77,Educacion,2026-04-29
68361,433,cena restaurante,56.08,Ocio,2026-06-12
68362,491,moov,275.31,Vestimenta,2026-12-08
68363,1711,factura gas,44.85,Servicios,2026-08-14
68364,86,compra cuaderno,146.87,Educacion,2026-03-01
68365,1789,tarjeta trabajo de carpinteria,429.37,Vivienda,2026-12-17
68366,1054,fondo comun fci,440.13,Inversion,2026-05-03
68367,1691,estacionamiento,150.35,Transporte,2026-11-02
68368,1224,cerrajero,495.23,Vivienda,2026-01-11
68369,875,comprqs fiambreria,79.83,Alimentacion,2026-08-06
68370,156,peqje acceso norte,55.89,Transporte,2026-05-15
68371,757,fiambreria y quesos,85.45,Alimentacion,2026-11-25
68372,898,salida a cenar,62.1,Ocio,2026-06-30
68373,532,reparacion electrica,1178.07,Vivienda,2026-01-09
68374,1739,litorql gas,34.61,Servicios,2026-03-24
68375,152,fac transferencia a broker,167.33,Inversion,2026-06-06
68376,1101,microondas musimundo,252.45,Electrodomesticos,2026-11-06
68377,1352,pago ecografia abdominal,122.16,Salud,2026-04-30
68378,172,taxi,31.96,Transporte,2026-09-04
68379,1429,almacen de campo,86.66,Alimentacion,2026-06-14
68380,1430,compra de verdura,61.6,Alimentacion,2026-06-08
68381,762,compra coca cola,59.35,Alimentacion,2026-03-25
68382,1722,suscripcion prime video,54.06,Ocio,2026-04-22
68383,1386,servicio de plomeria,587.83,Vivienda,2026-06-12
68384,1152,arreglos persiana,367.59,Alimentacion,2026-11-23
68385,1547,cerrajero,951.55,Vivienda,2026-12-29
68386,1360,receta medica,145.69,Salud,2026-03-28
68387,1778,pago compra dolares,208.55,Inversion,2026-09-13
68388,693,cripto usdt,175.4,Inversion,2026-05-20
68389,1289,rentas,97.67,Servicios,2026-12-04
68390,195,compra estudios vista,151.3,Salud,2026-04-12
68391,1782,balanz,355.72,Inversion,2026-07-13
68392,100,saquito de lana,144.6,Vestimenta,2026-08-27
68393,1588,verduleria el sol,109.69,Alimentacion,2026-09-06
68394,1395,sesion kinesiologia,170.7,Salud,2026-06-30
68395,1002,pollera,267.66,Vestimenta,2026-07-03
68396,909,lentes,62.13,Salud,2026-10-15
68397,428,cerrajero,1071.45,Vivienda,2026-12-06
68398,587,almacen san martin,50.79,Salud,2026-09-17
68399,920,ecografia,106.4,Salud,2026-07-19
68400,1157,autoservicio,59.1,Alimentacion,2026-05-14
68401,256,horno electrico,428.24,Electrodomesticos,2026-06-22
68402,1474,kiosco,57.3,Alimentacion,2026-04-18
68403,721,inversion en bonos,404.29,Inversion,2026-04-08
68404,404,tqxi,110.64,Transporte,2026-02-12
68405,960,entrada a museo,50.07,Ocio,2026-05-21
68406,1679,combustible nafta,63.17,Transporte,2026-04-11
68407,580,derecho examen,157.15,Educacion,2026-03-06
68408,1078,flow,109.03,Servicios,2026-04-20
68409,407,deposito de alquiler,489.45,Servicios,2026-06-17
68410,1409,tarjeta dexter,112.65,Vestimenta,2026-04-16
68411,242,deposito rebq,466.71,Inversion,2026-09-15
68412,47,rotiseria express,37.5,Alimentacion,2026-02-15
68413,115,compra panaderia,68.01,Transporte,2026-10-01
68414,1017,suscripcion primw video,25.26,Ocio,2026-08-12
68415,1732,subte,66.96,Transporte,2026-01-06
68416,806,compra libros,259.6,Educacion,2026-05-01
68417,130,electricistq,626.68,Vivienda,2026-10-05
68418,1581,rotiseria,46.17,Alimentacion,2026-08-28
68419,1179,sesion kinesiologia,108.32,Salud,2026-09-24
68420,994,inversiu,232.93,Inversion,2026-02-12
68421,495,pago expensas ordinarias,525.49,Vivienda,2026-04-29
68422,82,inversion en bonos,375.82,Inversion,2026-05-31
68423,965,decoracion,497.15,Vivienda,2026-12-30
68424,669,indumentaria,128.5,Vestimenta,2026-12-18
68425,1049,dolar ahorro,196.61,Inversion,2026-12-06
68426,1358,electricista,641.3,Electrodomesticos,2026-05-26
68427,1206,pago taxi,51.04,Transporte,2026-05-16
68428,1456,polleriq del centro,55.2,Alimentacion,2026-11-23
68429,1198,bar,131.7,Vivienda,2026-10-29
68430,809,fac vacunas,130.76,Salud,2026-10-14
68431,1065,viaje cabify,158.5,Transporte,2026-11-14
68432,445,service oficial,221.17,Transporte,2026-09-11
68433,869,articulos de limpieza,826.13,Vivienda,2026-06-16
68434,1419,gasista,559.56,Vivienda,2026-12-01
68435,1312,panaderia artesanal,60.18,Alimentacion,2026-04-25
68436,561,limpiezq,391.08,Salud,2026-06-06
68437,1286,decoracion,574.9,Vivienda,2026-10-10
68438,1780,abono de celular,121.85,Salud,2026-03-13
68439,57,sube,83.8,Transporte,2026-06-28
68440,6,servicio de alarma,61.54,Servicios,2026-01-07
68441,1583,expensas edificio,785.25,Servicios,2026-07-13
68442,1599,supermercado coto,37.33,Vivienda,2026-07-28
68443,945,compra juegos playstation,77.68,Ocio,2026-11-20
68444,579,corredor inmobiliario,561.6,Vivienda,2026-02-16
68445,915,almacen san martin,53.77,Alimentacion,2026-11-06
68446,1719,fac cotillon,71.96,Alimentacion,2026-04-15
68447,162,gastos super,51.33,Alimentacion,2026-11-27
68448,1321,pescaderia central,45.24,Alimentacion,2026-08-20
68449,1641,clases de apoyo,122.72,Educacion,2026-06-08
68450,775,pago auriculares,501.26,Electrodomesticos,2026-04-01
68451,57,compra btc crypto,171.5,Inversion,2026-11-08
68452,528,compra corredor inmobiliario,637.67,Vivienda,2026-04-02
68453,1083,supermercado coto,32.48,Alimentacion,2026-04-28
68454,1190,edenor,141.16,Servicios,2026-09-22
68455,1786,peaje caba,93.81,Transporte,2026-01-28
68456,546,qrreglos persiana,496.84,Vivienda,2026-02-15
68457,46,compra coca cola,46.82,Alimentacion,2026-03-08
68458,933,operacion de cambio,333.21,Inversion,2026-08-30
68459,811,kiosco,81.18,Alimentacion,2026-07-16
68460,47,plomero,383.9,Vivienda,2026-03-18
68461,1414,minimercado,22.55,Educacion,2026-04-26
68462,252,balanz,209.87,Inversion,2026-12-27
68463,166,compra de medicamentos,181.15,Salud,2026-12-30
68464,368,electricista,851.92,Vivienda,2026-06-23
68465,1403,cuota hipoteca,591.77,Vivienda,2026-06-15
68466,1341,consola de juegos,321.77,Electrodomesticos,2026-10-06
68467,1156,tarjeta arreglos persiana,926.38,Vivienda,2026-01-23
68468,1413,dolar bolsa mep,165.38,Inversion,2026-05-14
68469,582,pago expensas edificio,870.73,Vestimenta,2026-12-29
68470,572,fac local indumentaria,200.75,Vestimenta,2026-07-06
68471,1741,rentas,121.01,Ocio,2026-10-08
68472,1774,tqrjeta flete mudanza,797.94,Servicios,2026-12-06
68473,348,service oficial,105.55,Transporte,2026-09-24
68474,845,fiambreria y quesos,96.87,Alimentacion,2026-11-28
68475,618,qlquiler de bicicleta,61.51,Ocio,2026-11-09
68476,497,carniceria de barrio,90.6,Alimentacion,2026-07-24
68477,696,vestido,244.4,Vivienda,2026-10-24
68478,511,mantenimiento de red,64.02,Servicios,2026-06-07
68479,1543,carniceria de barrio,52.04,Alimentacion,2026-02-23
68480,452,materiales construccion,711.71,Vivienda,2026-04-19
68481,543,fac tasa municipal,78.07,Servicios,2026-09-20
68482,216,balanz,267.72,Inversion,2026-05-01
68483,470,servicio de internet,75.14,Servicios,2026-10-24
68484,853,suscripcion netflix,75.62,Ocio,2026-05-24
68485,304,distribuidora bebidas,83.2,Alimentacion,2026-10-01
68486,298,claro,109.89,Servicios,2026-08-14
68487,1370,distribuidora alimentos,52.27,Alimentacion,2026-06-03
68488,286,pollerq,149.73,Vestimenta,2026-10-15
68489,1012,panaderia de barrio,116.09,Alimentacion,2026-12-30
68490,126,telecentro,107.94,Servicios,2026-11-15
68491,51,ticket de cine,52.55,Ocio,2026-05-04
68492,1443,compra btc,196.96,Electrodomesticos,2026-02-09
68493,1726,plazo fijo,166.6,Inversion,2026-03-03
68494,1075,super,51.65,Alimentacion,2026-06-11
68495,471,cuota prepaga,124.68,Salud,2026-07-18
68496,1400,fqctura luz edesur,120.42,Servicios,2026-01-24
68497,1389,muebles,768.44,Vivienda,2026-12-28
68498,1256,fac camisa,124.44,Vestimenta,2026-04-13
68499,1714,almacen de campo,95.11,Alimentacion,2026-08-28
68500,670,licuadora de mano,356.07,Electrodomesticos,2026-07-24
68501,1683,expensas edificio,533.51,Vivienda,2026-05-07
68502,1504,licuadora philips,295.12,Ocio,2026-06-03
68503,1330,impuesto de sellos,66.01,Servicios,2026-09-03
68504,438,compra coca cola,44.55,Alimentacion,2026-04-16
68505,1275,changomas,77.2,Alimentacion,2026-11-02
68506,851,mediqs deportivas,71.99,Vestimenta,2026-06-25
68507,342,supermercado coto,84.89,Inversion,2026-09-18
68508,1156,compra rotiseria express,51.53,Alimentacion,2026-06-22
68509,749,cqmbio de aceite,101.22,Transporte,2026-12-10
68510,524,paracetamol,90.26,Salud,2026-08-19
68511,655,clases de guitarra,205.9,Educacion,2026-07-25
68512,506,merienda cafe,81.08,Ocio,2026-11-29
68513,399,tarjeta telecentro,184.88,Servicios,2026-03-25
68514,906,mqntenimiento de red,56.97,Servicios,2026-08-09
68515,1142,pago telefonia movil,81.24,Servicios,2026-02-26
68516,61,seguro hogar,122.15,Servicios,2026-01-13
68517,1205,tarjeta fondos de inversion,223.17,Inversion,2026-06-13
68518,313,panaderia de barrio,56.08,Alimentacion,2026-08-05
68519,265,comprq de verdura,72.61,Alimentacion,2026-12-23
68520,1053,fac compra ropa,335.08,Vestimenta,2026-08-03
68521,1287,abono de celular,106.99,Servicios,2026-08-31
68522,712,pago tablet,475.42,Electrodomesticos,2026-10-12
68523,1641,mantenimiento de red,50.63,Inversion,2026-06-04
68524,913,panaderia artesanal,69.61,Alimentacion,2026-09-03
68525,1615,curso de marketing,122.56,Educacion,2026-01-26
68526,1680,service oficial,133.49,Transporte,2026-01-28
68527,1735,deposito garantia,576.55,Educacion,2026-10-20
68528,1642,alineacion y balanceo,64.81,Transporte,2026-01-17
68529,339,curso de marketing,104.68,Educacion,2026-03-01
68530,1446,estudio de radiografia,73.8,Salud,2026-11-17
68531,89,parque de atracciones,129.73,Ocio,2026-02-15
68532,332,expensqs,619.95,Vivienda,2026-01-08
68533,1455,licuadora philips,276.67,Electrodomesticos,2026-11-28
68534,1787,compra cuaderno,277.92,Educacion,2026-06-02
68535,152,expensas edificio,366.18,Vivienda,2026-03-12
68536,708,jumbo,56.72,Alimentacion,2026-12-28
68537,126,supermercado coto,33.14,Alimentacion,2026-03-25
68538,1067,parlante bluetooth,346.99,Electrodomesticos,2026-10-02
68539,421,telecentro,100.83,Servicios,2026-03-15
68540,1709,transferencia lemon,377.55,Inversion,2026-06-21
68541,1514,cqmisa,243.48,Vestimenta,2026-03-04
68542,1590,compra de pc,439.56,Electrodomesticos,2026-12-12
68543,253,edenor,151.93,Servicios,2026-04-27
68544,999,fac patente auto,120.19,Servicios,2026-10-01
68545,1732,seguro hogar,109.04,Servicios,2026-11-07
68546,1508,suscripcion udemy,303.89,Educacion,2026-03-29
68547,293,cuota hipoteca,531.06,Vivienda,2026-01-06
68548,1241,cubiertas,121.94,Transporte,2026-06-09
68549,169,fac seguro auto,50.16,Servicios,2026-08-28
68550,734,supermercado carrefour,69.01,Alimentacion,2026-01-23
68551,1664,limpieza,854.95,Alimentacion,2026-11-20
68552,1409,fac cocos capital,415.2,Inversion,2026-09-14
68553,16,balanz,167.1,Inversion,2026-01-29
68554,37,camisa blanca,263.17,Vestimenta,2026-07-26
68555,1445,cuota colegio privado,184.02,Educacion,2026-09-04
68556,296,mantenimiento auto,84.97,Transporte,2026-02-22
68557,435,compra acciones us,114.49,Inversion,2026-03-01
68558,320,articulos de limpieza,387.55,Vivienda,2026-09-10
68559,1761,parlante portatil,395.96,Electrodomesticos,2026-10-07
68560,1650,claro,128.05,Servicios,2026-09-02
68561,534,movistar fibra,80.36,Servicios,2026-02-05
68562,1323,psicologo,75.08,Salud,2026-09-06
68563,574,arreglos persiana,716.78,Vivienda,2026-07-20
68564,1718,fac paracetamol,209.61,Salud,2026-04-07
68565,923,expensqs extraordinarias,949.65,Vivienda,2026-02-13
68566,1040,entradas para teatro,51.05,Ocio,2026-02-14
68567,981,ticket para recital,40.76,Ocio,2026-01-06
68568,395,compra coca cola,19.21,Alimentacion,2026-03-04
68569,277,pago curso de idiomas,300.78,Educacion,2026-08-24
68570,649,cambio de aceite,175.62,Transporte,2026-08-10
68571,283,secqdor de pelo,334.78,Electrodomesticos,2026-04-11
68572,1663,fac suscripcion disney,82.34,Vestimenta,2026-06-23
68573,999,carniceria central,73.56,Alimentacion,2026-06-14
68574,86,ropa deportiva,73.56,Vestimenta,2026-01-17
68575,207,expensas de departamento,108.94,Transporte,2026-01-31
68576,1687,supermercado jumbo,48.88,Alimentacion,2026-02-01
68577,563,fiesta privada,33.72,Ocio,2026-12-08
68578,477,tarjeta factura gas,68.99,Servicios,2026-05-20
68579,1767,pago iplan,107.72,Servicios,2026-10-14
68580,592,zapatos,325.58,Vestimenta,2026-12-02
68581,131,expensas extraordinarias,359.31,Vivienda,2026-07-30
68582,400,panaderia de barrio,62.83,Alimentacion,2026-02-11
68583,136,alquiler,648.54,Vivienda,2026-02-26
68584,1370,carga tarjeta sube,86.52,Transporte,2026-04-14
68585,170,bonos al30,358.68,Inversion,2026-10-30
68586,969,deposito de alquiler,918.27,Vivienda,2026-02-20
68587,1187,servicio de cloacas,83.46,Servicios,2026-07-08
68588,199,remera algodon,76.07,Vestimenta,2026-10-06
68589,739,lemon cash,288.43,Inversion,2026-10-10
68590,1072,mantenimiento de casa,561.42,Vivienda,2026-12-13
68591,765,cuota colegio privado,132.62,Educacion,2026-09-02
68592,1518,seguro contra incendio,53.89,Servicios,2026-01-08
68593,103,suscripcion prime video,73.56,Ocio,2026-12-07
68594,548,fiambreria y quesos,42.46,Alimentacion,2026-12-29
68595,6,cotillon,73.01,Alimentacion,2026-02-04
68596,711,cetrogar,460.76,Ocio,2026-12-20
68597,12,molinillo de cafe,494.64,Electrodomesticos,2026-11-27
68598,103,supermercado coto,110.11,Alimentacion,2026-10-10
68599,699,ropa para entrenar,102.98,Vestimenta,2026-12-12
68600,1714,compra btc,200.67,Inversion,2026-10-20
68601,427,flete mudanza,699.87,Vivienda,2026-02-10
68602,171,libreria universitaria,179.5,Educacion,2026-10-23
68603,1713,expensas extraordinarias,1010.07,Vivienda,2026-07-31
68604,89,vacunas,216.64,Salud,2026-10-16
68605,716,qlquiler cancha futbol,34.15,Ocio,2026-12-12
68606,1463,abono de celular,71.77,Servicios,2026-01-10
68607,1371,cotillon,75.37,Inversion,2026-06-22
68608,855,fqc suscripcion disney,49.18,Ocio,2026-03-15
68609,1235,abono telefonia,169.38,Servicios,2026-10-28
68610,1749,pago estacionamiento,68.28,Transporte,2026-12-02
68611,1458,alquiler cancha futbol,118.11,Ocio,2026-02-09
68612,1557,compra compra coca cola,80.27,Alimentacion,2026-07-04
68613,600,epe,66.51,Servicios,2026-01-22
68614,1549,axion,58.31,Transporte,2026-01-18
68615,426,pago de delivery,69.73,Ocio,2026-08-29
68616,1011,compra bootcamp,116.85,Educacion,2026-11-09
68617,996,camisa blanca,148.73,Vestimenta,2026-10-22
68618,1144,service de auto,32.12,Transporte,2026-10-06
68619,178,extractor de aire,481.77,Electrodomesticos,2026-06-24
68620,1153,compra cuota jardin privado,125.35,Educacion,2026-08-21
68621,563,parche de cubierta,43.19,Transporte,2026-03-17
68622,418,abono de celular,66.12,Servicios,2026-07-26
68623,554,fac secador de pelo,383.19,Electrodomesticos,2026-12-04
68624,1342,compra medicamentos recetados,141.98,Salud,2026-08-16
68625,1631,taller ingles,167.13,Educacion,2026-09-04
68626,242,tarjeta vtv,93.13,Transporte,2026-04-28
68627,1380,pago pava electrica,419.61,Electrodomesticos,2026-06-12
68628,1597,factura de agua,157.59,Servicios,2026-09-15
68629,1462,juegos playstation,60.18,Ocio,2026-09-06
68630,1482,megatone,251.75,Electrodomesticos,2026-06-06
68631,1466,claro,129.45,Servicios,2026-01-20
68632,1252,libreria escolar,219.56,Educacion,2026-06-26
68633,408,metrogas,86.08,Servicios,2026-07-22
68634,1301,expensas edificio,403.82,Vivienda,2026-12-23
68635,1042,patente municipal,96.41,Servicios,2026-07-26
68636,1780,corredor inmobiliario,863.21,Vivienda,2026-07-20
68637,1335,abono de celular,39.74,Servicios,2026-04-30
68638,1348,epe,102.25,Servicios,2026-02-13
68639,1071,tarjeta rotiseria de barrio,25.9,Vivienda,2026-12-18
68640,822,taller de musica,177.85,Educacion,2026-10-08
68641,530,entrada a museo,71.05,Alimentacion,2026-01-19
68642,1737,compra cuota instituto,118.24,Educacion,2026-07-14
68643,500,plqzo fijo crypto,445.9,Inversion,2026-07-21
68644,1789,utiles escolares,152.13,Educacion,2026-01-05
68645,192,tarjeta mantenimiento de red,54.17,Servicios,2026-07-03
68646,49,fumigacion,741.28,Vivienda,2026-03-18
68647,94,plomero,677.64,Vivienda,2026-10-27
68648,931,autoservicio,28.91,Alimentacion,2026-12-03
68649,1773,pasaje de colectivo,160.5,Transporte,2026-12-13
68650,1758,arancel universidad,216.51,Educacion,2026-08-04
68651,167,transferencia mercadopago,179.41,Inversion,2026-09-27
68652,1518,carga tarjeta sube,87.41,Transporte,2026-12-11
68653,254,entrada a museo,52.97,Ocio,2026-03-07
68654,57,tren,203.59,Transporte,2026-09-12
68655,6,repqracion de gas,314.58,Vivienda,2026-02-19
68656,238,derecho examen,113.61,Educacion,2026-09-03
68657,733,clases particulares,138.55,Educacion,2026-04-22
68658,1248,fac bonos al30,201.42,Salud,2026-01-10
68659,590,salida teatro,39.53,Ocio,2026-03-01
68660,20,bullmarket,257.31,Inversion,2026-07-01
68661,777,pqgo alquiler,465.29,Inversion,2026-06-24
68662,1228,expensqs,340.17,Vivienda,2026-08-30
68663,142,feria franciscana,63.2,Alimentacion,2026-10-27
68664,376,exqmen certificado,204.73,Educacion,2026-03-16
68665,407,fac impuesto inmobiliario,103.17,Servicios,2026-01-19
68666,816,suscripcion spotify,36.56,Ocio,2026-06-13
68667,80,cuota jardin privado,87.83,Inversion,2026-10-26
68668,210,pago pijama,225.89,Vestimenta,2026-11-02
68669,768,almacen de campo,120.74,Alimentacion,2026-01-08
68670,1336,pantalon jean,427.36,Vestimenta,2026-06-09
68671,377,ipuc,62.51,Servicios,2026-07-30
68672,40,tqxi,218.63,Transporte,2026-02-03
68673,1377,sqquito de lana,362.45,Vestimenta,2026-12-25
68674,453,reparacion electrica,384.41,Vivienda,2026-07-28
68675,1447,carga sube,136.53,Transporte,2026-07-05
68676,714,pescaderia central,60.69,Alimentacion,2026-11-14
68677,86,entradas futbol,69.14,Ocio,2026-09-03
68678,1579,fiambreria y quesos,66.48,Alimentacion,2026-07-11
68679,236,cripto usdt,253.97,Inversion,2026-03-01
68680,1439,patente municipal,96.89,Servicios,2026-03-22
68681,1606,comprq ropa,196.22,Vestimenta,2026-01-25
68682,1380,mantenimiento de auto,121.28,Transporte,2026-06-11
68683,1667,tarjeta pago facultad,220.21,Educacion,2026-02-18
68684,644,repqracion electrica,571.89,Vivienda,2026-12-25
68685,1272,local indumentaria,335.28,Vestimenta,2026-01-19
68686,667,limpieza de departamento,700.93,Alimentacion,2026-03-03
68687,1766,tarjeta cripto usdt,197.02,Inversion,2026-06-03
68688,1625,qutoservicio,47.02,Ocio,2026-03-30
68689,1253,boleto,128.15,Transporte,2026-08-28
68690,1563,dolar ahorro,383.85,Inversion,2026-01-10
68691,361,movistar fibra,152.19,Servicios,2026-08-27
68692,868,compras fiambreria,51.41,Alimentacion,2026-09-02
68693,750,inversion en cedear,293.07,Inversion,2026-09-04
68694,175,saquito de lana,302.2,Vestimenta,2026-06-02
68695,828,odontologo,142.86,Salud,2026-04-12
68696,804,stand up,102.07,Ocio,2026-09-04
68697,1398,luz,36.65,Servicios,2026-02-09
68698,61,cuota colegio privado,228.73,Educacion,2026-07-05
68699,1194,operacion de cambio,202.14,Inversion,2026-07-18
68700,1531,bull mqrket,183.45,Inversion,2026-08-19
68701,775,servicio agua,136.78,Servicios,2026-04-11
68702,414,pago alquiler,700.98,Inversion,2026-01-25
68703,116,campera invierno,277.14,Vestimenta,2026-06-26
68704,1199,pago entrada a museo,116.72,Ocio,2026-01-11
68705,1757,reparacion electrica,783.6,Vivienda,2026-04-18
68706,1448,ecogas,150.81,Alimentacion,2026-01-19
68707,1152,almacen express,57.64,Alimentacion,2026-10-29
68708,1513,suscripcion de cable,110.03,Servicios,2026-04-21
68709,1029,electrodomesticos varios,363.85,Electrodomesticos,2026-12-25
68710,1350,servicio de internet,102.17,Servicios,2026-09-04
68711,698,pinta de cerveza,71.2,Ocio,2026-10-25
68712,1196,pago buzo,161.67,Vestimenta,2026-10-09
68713,1223,acciones ypf,235.49,Salud,2026-11-12
68714,1255,compra teatro ciego,56.06,Ocio,2026-02-25
68715,800,fac plano de plantilla,170.56,Vestimenta,2026-12-31
68716,627,ferreteria,441.69,Vivienda,2026-10-24
68717,1357,super chino,85.68,Alimentacion,2026-03-22
68718,1490,pqgo servicio de gas,121.78,Servicios,2026-02-07
68719,424,rentas,62.0,Servicios,2026-11-04
68720,1337,cuenta comitente,180.79,Inversion,2026-07-13
68721,523,entradas futbol,135.08,Ocio,2026-04-14
68722,1448,luz,126.68,Servicios,2026-04-02
68723,1640,compra simposio,179.16,Educacion,2026-12-19
68724,175,fondo comun inversion,210.87,Inversion,2026-04-05
68725,898,minipimer,356.97,Electrodomesticos,2026-05-20
68726,987,mantenimiento de auto,119.03,Transporte,2026-06-07
68727,374,abono de celular,117.84,Transporte,2026-11-14
68728,632,suscripcion spotify,70.86,Ocio,2026-01-27
68729,237,distribuidora alimentos,66.95,Alimentacion,2026-05-27
68730,1010,fac cambio de filtro,22.63,Transporte,2026-10-07
68731,1772,telefonia movil,49.71,Servicios,2026-07-25
68732,968,telecentro,68.24,Servicios,2026-04-20
68733,443,movistar fibra,76.39,Servicios,2026-11-17
68734,1062,pago alquiler,595.34,Vivienda,2026-10-01
68735,784,parche rueda,95.58,Transporte,2026-06-05
68736,1020,bull market,127.53,Inversion,2026-07-19
68737,1787,articulos de limpieza,545.7,Vivienda,2026-02-17
68738,887,papas fritas,62.95,Alimentacion,2026-04-16
68739,846,papas fritas,49.17,Alimentacion,2026-12-03
68740,1563,autoservicio,117.75,Alimentacion,2026-05-21
68741,842,carniceria de barrio,39.16,Alimentacion,2026-01-28
68742,635,ojotqs,257.75,Vestimenta,2026-07-11
68743,156,factura de luz,46.88,Servicios,2026-07-10
68744,729,rotiseria de barrio,16.25,Alimentacion,2026-05-16
68745,1218,sodimac,494.39,Vivienda,2026-06-03
68746,813,compra hipermercado,50.17,Inversion,2026-08-19
68747,1185,servicio de cerrajeria,578.02,Vivienda,2026-06-20
68748,640,compra tablet,278.12,Salud,2026-09-03
68749,1714,jumbo,41.33,Alimentacion,2026-02-16
68750,1150,qcciones galicia,415.35,Inversion,2026-10-07
68751,1710,supermercado coto,44.31,Alimentacion,2026-07-21
68752,1571,mantenimiento de casa,361.62,Electrodomesticos,2026-05-08
68753,1263,ecogas,100.21,Servicios,2026-05-17
68754,1065,dolar ahorro,293.05,Inversion,2026-04-05
68755,186,compra iol,442.45,Inversion,2026-06-15
68756,461,tarjeta cuota gimnasio,47.83,Ocio,2026-05-04
68757,1719,cena restaurante,134.06,Ocio,2026-12-15
68758,1413,aysa,66.46,Servicios,2026-01-08
68759,1285,muebles,412.25,Vivienda,2026-08-15
68760,1430,burger king,34.71,Ocio,2026-12-15
68761,546,servicio de plomeria,511.49,Vivienda,2026-02-09
68762,1473,compra de pc,667.94,Electrodomesticos,2026-08-07
68763,699,compra telefonia movil,121.23,Servicios,2026-01-07
68764,1425,movistar,215.63,Servicios,2026-09-16
68765,307,reparacion electrica,550.09,Vivienda,2026-12-19
68766,945,minimercqdo,91.77,Ocio,2026-10-19
68767,137,fqc factura luz edesur,53.58,Servicios,2026-08-26
68768,1226,pago cuota instituto,144.86,Educacion,2026-06-19
68769,893,cqmbio de filtro,217.35,Vestimenta,2026-10-05
68770,655,farmacia de turno,126.52,Salud,2026-04-06
68771,621,pasaje de micro,64.83,Transporte,2026-01-26
68772,157,compra panaderia,29.73,Alimentacion,2026-11-08
68773,1279,ropa deportiva,80.73,Vestimenta,2026-10-20
68774,181,pago electricista,361.94,Vivienda,2026-12-27
68775,409,cetrogar,713.06,Electrodomesticos,2026-12-14
68776,853,merienda en cafe,43.02,Ocio,2026-04-06
68777,977,alquiler auto,97.34,Ocio,2026-07-22
68778,1755,viaje cabify,160.27,Transporte,2026-09-12
68779,1052,telefonia movil,148.69,Servicios,2026-09-22
68780,1687,axion,50.74,Transporte,2026-03-29
68781,871,papas fritas,67.58,Alimentacion,2026-03-17
68782,612,camisa blanca,228.38,Vestimenta,2026-08-10
68783,1539,aysa,68.3,Servicios,2026-08-13
68784,1569,almacen express,35.72,Alimentacion,2026-06-05
68785,1223,fac verduleria la huerta,73.59,Alimentacion,2026-02-16
68786,69,limpieza,331.96,Vivienda,2026-09-14
68787,602,compra ropa,243.06,Vestimenta,2026-10-27
68788,17,tarjeta materiales construccion,429.12,Vivienda,2026-09-13
68789,849,bybit,220.88,Inversion,2026-10-16
68790,879,fondo comun fci,149.36,Inversion,2026-08-23
68791,835,servicio agua,118.57,Servicios,2026-12-03
68792,546,compra flow,104.62,Servicios,2026-06-21
68793,1800,compra estacionamiento,93.09,Transporte,2026-08-25
68794,60,fac minipimer,411.95,Electrodomesticos,2026-11-27
68795,184,alquiler auto,57.93,Ocio,2026-08-16
68796,838,parque de atracciones,37.78,Ocio,2026-09-24
68797,1389,bonos del estado,207.44,Inversion,2026-09-13
68798,1022,suscripcion de cable,82.68,Servicios,2026-03-04
68799,1458,abono de celular,119.51,Servicios,2026-09-24
68800,1223,pintura habitacion,524.81,Vivienda,2026-04-09
68801,753,ipuc,83.42,Servicios,2026-01-26
68802,1256,edet,33.98,Servicios,2026-11-04
68803,723,paseo en barco,34.98,Ocio,2026-10-09
68804,1392,carniceria de barrio,76.99,Alimentacion,2026-09-01
68805,1454,compra acciones us,280.86,Inversion,2026-10-27
68806,1588,examen certificado,60.82,Educacion,2026-05-01
68807,1143,mantenimiento de red,108.98,Servicios,2026-05-14
68808,330,seguro auto,59.95,Transporte,2026-03-27
68809,1239,cripto usdt,331.57,Inversion,2026-06-09
68810,1346,qbl,83.95,Servicios,2026-04-01
68811,1173,expensas de departamento,50.45,Servicios,2026-06-16
68812,1432,alineacion y balanceo,149.05,Transporte,2026-09-07
68813,1712,servicio agua,38.9,Servicios,2026-11-07
68814,1401,entrada a museo,52.82,Ocio,2026-11-29
68815,781,bull market,227.72,Inversion,2026-01-28
68816,1344,curso de marketing,177.74,Educacion,2026-04-01
68817,1029,gas,46.75,Servicios,2026-01-24
68818,402,fac expensas edificio,897.53,Vivienda,2026-09-30
68819,628,camisa manga corta,353.59,Vestimenta,2026-06-09
68820,203,ipuc,56.12,Servicios,2026-06-15
68821,1061,vestido de fiestq,290.58,Vestimenta,2026-07-02
68822,54,compra seguro hogar,148.86,Servicios,2026-02-05
68823,288,bar,31.1,Ocio,2026-01-19
68824,1308,pantalon jean,229.89,Vestimenta,2026-07-24
68825,1622,minimercado,30.14,Alimentacion,2026-12-29
68826,1069,ecogas,73.27,Alimentacion,2026-01-18
68827,284,minimercado,78.15,Alimentacion,2026-11-07
68828,833,fruteria,33.17,Alimentacion,2026-06-02
68829,582,peaje caba,70.15,Transporte,2026-02-23
68830,42,viaje en remis,44.54,Transporte,2026-01-22
68831,1441,tarjeta servicio plomeria,851.79,Vivienda,2026-12-24
68832,272,compra acciones us,315.0,Inversion,2026-02-01
68833,1165,notebook,412.7,Electrodomesticos,2026-04-10
